dyadid,person,Day,dayOfWeek,time,genderE,genderS,conflict_A,conflict_P,Cconflict_A,Cconflict_P,Cavoid_A,Cavoid_A,woman,man,satisf_A,satisf_P,Csatisf_A,Csatis_P
11,2,3,3,-4.5,-1,F,1,2,-0.99,0.01,0.612257282,-0.137742718,1,0,7,6.5,0.675651314,0.175651314
11,2,4,4,-3.5,-1,F,3,3,1.01,1.01,0.612257282,-0.137742718,1,0,7,6.5,0.675651314,0.175651314
11,2,5,5,-2.5,-1,F,3,1,1.01,-0.99,0.612257282,-0.137742718,1,0,7,6.75,0.675651314,0.425651314
11,2,6,6,-1.5,-1,F,1,3,-0.99,1.01,0.612257282,-0.137742718,1,0,7,6.75,0.675651314,0.425651314
11,2,7,7,-0.5,-1,F,3,3,1.01,1.01,0.612257282,-0.137742718,1,0,7,6.75,0.675651314,0.425651314
11,2,8,1,0.5,-1,F,4,2,2.01,0.01,0.612257282,-0.137742718,1,0,7,6.75,0.675651314,0.425651314
11,2,9,2,1.5,-1,F,4,3,2.01,1.01,0.612257282,-0.137742718,1,0,7,6.75,0.675651314,0.425651314
11,2,10,3,2.5,-1,F,4,2,2.01,0.01,0.612257282,-0.137742718,1,0,7,6.75,0.675651314,0.425651314
11,2,11,4,3.5,-1,F,4,2,2.01,0.01,0.612257282,-0.137742718,1,0,7,6.75,0.675651314,0.425651314
11,2,12,5,4.5,-1,F,1,1,-0.99,-0.99,0.612257282,-0.137742718,1,0,7,6.75,0.675651314,0.425651314
11,2,13,6,5.5,-1,F,1,1,-0.99,-0.99,0.612257282,-0.137742718,1,0,7,6.75,0.675651314,0.425651314
11,2,14,7,6.5,-1,F,1,1,-0.99,-0.99,0.612257282,-0.137742718,1,0,7,7,0.675651314,0.675651314
12,1,1,1,-6.5,1,M,2,1,0.01,-0.99,0.112257282,-1.387742718,0,1,3,3.5,-3.324348686,-2.824348686
12,1,2,2,-5.5,1,M,2,2,0.01,0.01,0.112257282,-1.387742718,0,1,3.75,4,-2.574348686,-2.324348686
12,1,3,3,-4.5,1,M,2,2,0.01,0.01,0.112257282,-1.387742718,0,1,3.5,5.25,-2.824348686,-1.074348686
12,1,4,4,-3.5,1,M,2,2,0.01,0.01,0.112257282,-1.387742718,0,1,3.75,4.5,-2.574348686,-1.824348686
12,1,5,5,-2.5,1,M,2,1,0.01,-0.99,0.112257282,-1.387742718,0,1,3.5,3.5,-2.824348686,-2.824348686
12,1,6,6,-1.5,1,M,4,4,2.01,2.01,0.112257282,-1.387742718,0,1,3,5.25,-3.324348686,-1.074348686
12,1,7,7,-0.5,1,M,1,1,-0.99,-0.99,0.112257282,-1.387742718,0,1,3.75,6.25,-2.574348686,-0.074348686
12,1,8,1,0.5,1,M,1,1,-0.99,-0.99,0.112257282,-1.387742718,0,1,4,6,-2.324348686,-0.324348686
12,1,9,2,1.5,1,M,3,5,1.01,3.01,0.112257282,-1.387742718,0,1,4.75,4.5,-1.574348686,-1.824348686
12,1,10,3,2.5,1,M,1,5,-0.99,3.01,0.112257282,-1.387742718,0,1,4.75,4.75,-1.574348686,-1.574348686
12,1,11,4,3.5,1,M,1,2,-0.99,0.01,0.112257282,-1.387742718,0,1,4.5,6.5,-1.824348686,0.175651314
12,1,12,5,4.5,1,M,2,1,0.01,-0.99,0.112257282,-1.387742718,0,1,2.5,6.25,-3.824348686,-0.074348686
12,1,13,6,5.5,1,M,1,1,-0.99,-0.99,0.112257282,-1.387742718,0,1,3.5,4,-2.824348686,-2.324348686
12,1,14,7,6.5,1,M,1,2,-0.99,0.01,0.112257282,-1.387742718,0,1,3.25,6.25,-3.074348686,-0.074348686
12,2,1,1,-6.5,-1,F,1,2,-0.99,0.01,-1.387742718,0.112257282,1,0,3.5,3,-2.824348686,-3.324348686
12,2,2,2,-5.5,-1,F,2,2,0.01,0.01,-1.387742718,0.112257282,1,0,4,3.75,-2.324348686,-2.574348686
12,2,3,3,-4.5,-1,F,2,2,0.01,0.01,-1.387742718,0.112257282,1,0,5.25,3.5,-1.074348686,-2.824348686
12,2,4,4,-3.5,-1,F,2,2,0.01,0.01,-1.387742718,0.112257282,1,0,4.5,3.75,-1.824348686,-2.574348686
12,2,5,5,-2.5,-1,F,1,2,-0.99,0.01,-1.387742718,0.112257282,1,0,3.5,3.5,-2.824348686,-2.824348686
12,2,6,6,-1.5,-1,F,4,4,2.01,2.01,-1.387742718,0.112257282,1,0,5.25,3,-1.074348686,-3.324348686
12,2,7,7,-0.5,-1,F,1,1,-0.99,-0.99,-1.387742718,0.112257282,1,0,6.25,3.75,-0.074348686,-2.574348686
12,2,8,1,0.5,-1,F,1,1,-0.99,-0.99,-1.387742718,0.112257282,1,0,6,4,-0.324348686,-2.324348686
12,2,9,2,1.5,-1,F,5,3,3.01,1.01,-1.387742718,0.112257282,1,0,4.5,4.75,-1.824348686,-1.574348686
12,2,10,3,2.5,-1,F,5,1,3.01,-0.99,-1.387742718,0.112257282,1,0,4.75,4.75,-1.574348686,-1.574348686
12,2,11,4,3.5,-1,F,2,1,0.01,-0.99,-1.387742718,0.112257282,1,0,6.5,4.5,0.175651314,-1.824348686
12,2,12,5,4.5,-1,F,1,2,-0.99,0.01,-1.387742718,0.112257282,1,0,6.25,2.5,-0.074348686,-3.824348686
12,2,13,6,5.5,-1,F,1,1,-0.99,-0.99,-1.387742718,0.112257282,1,0,4,3.5,-2.324348686,-2.824348686
12,2,14,7,6.5,-1,F,2,1,0.01,-0.99,-1.387742718,0.112257282,1,0,6.25,3.25,-0.074348686,-3.074348686
14,1,1,3,-6.5,1,M,2,3,0.01,1.01,-0.262742718,-0.762742718,0,1,7,7,0.675651314,0.675651314
14,1,2,4,-5.5,1,M,1,1,-0.99,-0.99,-0.262742718,-0.762742718,0,1,6.5,7,0.175651314,0.675651314
14,1,3,5,-4.5,1,M,4,2,2.01,0.01,-0.262742718,-0.762742718,0,1,7,7,0.675651314,0.675651314
14,1,4,6,-3.5,1,M,2,2,0.01,0.01,-0.262742718,-0.762742718,0,1,6.75,7,0.425651314,0.675651314
14,1,5,7,-2.5,1,M,1,3,-0.99,1.01,-0.262742718,-0.762742718,0,1,7,7,0.675651314,0.675651314
14,1,6,1,-1.5,1,M,2,1,0.01,-0.99,-0.262742718,-0.762742718,0,1,6.75,7,0.425651314,0.675651314
14,1,7,2,-0.5,1,M,2,1,0.01,-0.99,-0.262742718,-0.762742718,0,1,6.75,7,0.425651314,0.675651314
14,1,8,3,0.5,1,M,3,1,1.01,-0.99,-0.262742718,-0.762742718,0,1,6.25,7,-0.074348686,0.675651314
14,1,9,4,1.5,1,M,2,1,0.01,-0.99,-0.262742718,-0.762742718,0,1,6.5,7,0.175651314,0.675651314
14,1,10,5,2.5,1,M,2,1,0.01,-0.99,-0.262742718,-0.762742718,0,1,6.5,6.25,0.175651314,-0.074348686
14,1,11,6,3.5,1,M,4,6,2.01,4.01,-0.262742718,-0.762742718,0,1,6.75,5.25,0.425651314,-1.074348686
14,1,12,7,4.5,1,M,1,2,-0.99,0.01,-0.262742718,-0.762742718,0,1,6.75,6,0.425651314,-0.324348686
14,1,13,1,5.5,1,M,1,1,-0.99,-0.99,-0.262742718,-0.762742718,0,1,6.75,6.75,0.425651314,0.425651314
14,1,14,2,6.5,1,M,3,1,1.01,-0.99,-0.262742718,-0.762742718,0,1,6.5,7,0.175651314,0.675651314
14,2,1,3,-6.5,-1,F,3,2,1.01,0.01,-0.762742718,-0.262742718,1,0,7,7,0.675651314,0.675651314
14,2,2,4,-5.5,-1,F,1,1,-0.99,-0.99,-0.762742718,-0.262742718,1,0,7,6.5,0.675651314,0.175651314
14,2,3,5,-4.5,-1,F,2,4,0.01,2.01,-0.762742718,-0.262742718,1,0,7,7,0.675651314,0.675651314
14,2,4,6,-3.5,-1,F,2,2,0.01,0.01,-0.762742718,-0.262742718,1,0,7,6.75,0.675651314,0.425651314
14,2,5,7,-2.5,-1,F,3,1,1.01,-0.99,-0.762742718,-0.262742718,1,0,7,7,0.675651314,0.675651314
14,2,6,1,-1.5,-1,F,1,2,-0.99,0.01,-0.762742718,-0.262742718,1,0,7,6.75,0.675651314,0.425651314
14,2,7,2,-0.5,-1,F,1,2,-0.99,0.01,-0.762742718,-0.262742718,1,0,7,6.75,0.675651314,0.425651314
14,2,8,3,0.5,-1,F,1,3,-0.99,1.01,-0.762742718,-0.262742718,1,0,7,6.25,0.675651314,-0.074348686
14,2,9,4,1.5,-1,F,1,2,-0.99,0.01,-0.762742718,-0.262742718,1,0,7,6.5,0.675651314,0.175651314
14,2,10,5,2.5,-1,F,1,2,-0.99,0.01,-0.762742718,-0.262742718,1,0,6.25,6.5,-0.074348686,0.175651314
14,2,11,6,3.5,-1,F,6,4,4.01,2.01,-0.762742718,-0.262742718,1,0,5.25,6.75,-1.074348686,0.425651314
14,2,12,7,4.5,-1,F,2,1,0.01,-0.99,-0.762742718,-0.262742718,1,0,6,6.75,-0.324348686,0.425651314
14,2,13,1,5.5,-1,F,1,1,-0.99,-0.99,-0.762742718,-0.262742718,1,0,6.75,6.75,0.425651314,0.425651314
14,2,14,2,6.5,-1,F,1,3,-0.99,1.01,-0.762742718,-0.262742718,1,0,7,6.5,0.675651314,0.175651314
16,1,1,3,-6.5,1,M,2,1,0.01,-0.99,1.987257282,-0.887742718,0,1,7,7,0.675651314,0.675651314
16,1,2,4,-5.5,1,M,1,1,-0.99,-0.99,1.987257282,-0.887742718,0,1,7,7,0.675651314,0.675651314
16,1,3,5,-4.5,1,M,2,2,0.01,0.01,1.987257282,-0.887742718,0,1,7,6,0.675651314,-0.324348686
16,1,4,6,-3.5,1,M,1,1,-0.99,-0.99,1.987257282,-0.887742718,0,1,7,7,0.675651314,0.675651314
16,1,5,7,-2.5,1,M,2,2,0.01,0.01,1.987257282,-0.887742718,0,1,7,7,0.675651314,0.675651314
16,1,6,1,-1.5,1,M,1,1,-0.99,-0.99,1.987257282,-0.887742718,0,1,7,7,0.675651314,0.675651314
16,1,7,2,-0.5,1,M,1,1,-0.99,-0.99,1.987257282,-0.887742718,0,1,7,7,0.675651314,0.675651314
16,1,8,3,0.5,1,M,1,1,-0.99,-0.99,1.987257282,-0.887742718,0,1,7,7,0.675651314,0.675651314
16,1,9,4,1.5,1,M,1,1,-0.99,-0.99,1.987257282,-0.887742718,0,1,7,7,0.675651314,0.675651314
16,1,10,5,2.5,1,M,1,1,-0.99,-0.99,1.987257282,-0.887742718,0,1,7,7,0.675651314,0.675651314
16,1,11,6,3.5,1,M,1,1,-0.99,-0.99,1.987257282,-0.887742718,0,1,7,7,0.675651314,0.675651314
16,1,12,7,4.5,1,M,1,1,-0.99,-0.99,1.987257282,-0.887742718,0,1,7,7,0.675651314,0.675651314
16,1,13,1,5.5,1,M,1,1,-0.99,-0.99,1.987257282,-0.887742718,0,1,7,7,0.675651314,0.675651314
16,1,14,2,6.5,1,M,1,1,-0.99,-0.99,1.987257282,-0.887742718,0,1,7,7,0.675651314,0.675651314
16,2,1,3,-6.5,-1,F,1,2,-0.99,0.01,-0.887742718,1.987257282,1,0,7,7,0.675651314,0.675651314
16,2,2,4,-5.5,-1,F,1,1,-0.99,-0.99,-0.887742718,1.987257282,1,0,7,7,0.675651314,0.675651314
16,2,3,5,-4.5,-1,F,2,2,0.01,0.01,-0.887742718,1.987257282,1,0,6,7,-0.324348686,0.675651314
16,2,4,6,-3.5,-1,F,1,1,-0.99,-0.99,-0.887742718,1.987257282,1,0,7,7,0.675651314,0.675651314
16,2,5,7,-2.5,-1,F,2,2,0.01,0.01,-0.887742718,1.987257282,1,0,7,7,0.675651314,0.675651314
16,2,6,1,-1.5,-1,F,1,1,-0.99,-0.99,-0.887742718,1.987257282,1,0,7,7,0.675651314,0.675651314
16,2,7,2,-0.5,-1,F,1,1,-0.99,-0.99,-0.887742718,1.987257282,1,0,7,7,0.675651314,0.675651314
16,2,8,3,0.5,-1,F,1,1,-0.99,-0.99,-0.887742718,1.987257282,1,0,7,7,0.675651314,0.675651314
16,2,9,4,1.5,-1,F,1,1,-0.99,-0.99,-0.887742718,1.987257282,1,0,7,7,0.675651314,0.675651314
16,2,10,5,2.5,-1,F,1,1,-0.99,-0.99,-0.887742718,1.987257282,1,0,7,7,0.675651314,0.675651314
16,2,11,6,3.5,-1,F,1,1,-0.99,-0.99,-0.887742718,1.987257282,1,0,7,7,0.675651314,0.675651314
16,2,12,7,4.5,-1,F,1,1,-0.99,-0.99,-0.887742718,1.987257282,1,0,7,7,0.675651314,0.675651314
16,2,13,1,5.5,-1,F,1,1,-0.99,-0.99,-0.887742718,1.987257282,1,0,7,7,0.675651314,0.675651314
16,2,14,2,6.5,-1,F,1,1,-0.99,-0.99,-0.887742718,1.987257282,1,0,7,7,0.675651314,0.675651314
17,1,1,3,-6.5,1,M,2,2,0.01,0.01,-1.012742718,-0.762742718,0,1,5.75,5.25,-0.574348686,-1.074348686
17,1,2,4,-5.5,1,M,5,2,3.01,0.01,-1.012742718,-0.762742718,0,1,5.25, ,-1.074348686, 
17,1,3,5,-4.5,1,M,2,4,0.01,2.01,-1.012742718,-0.762742718,0,1,6,5.75,-0.324348686,-0.574348686
17,1,4,6,-3.5,1,M,4,2,2.01,0.01,-1.012742718,-0.762742718,0,1,5.5,6,-0.824348686,-0.324348686
17,1,5,7,-2.5,1,M,1,3,-0.99,1.01,-1.012742718,-0.762742718,0,1,5.75,6,-0.574348686,-0.324348686
17,1,6,1,-1.5,1,M,1,1,-0.99,-0.99,-1.012742718,-0.762742718,0,1,5.5,5,-0.824348686,-1.324348686
17,1,7,2,-0.5,1,M,3,1,1.01,-0.99,-1.012742718,-0.762742718,0,1,5.5,6,-0.824348686,-0.324348686
17,1,8,3,0.5,1,M,3,7,1.01,5.01,-1.012742718,-0.762742718,0,1,5,3.25,-1.324348686,-3.074348686
17,1,9,4,1.5,1,M,4,1,2.01,-0.99,-1.012742718,-0.762742718,0,1,4.5,5,-1.824348686,-1.324348686
17,1,10,5,2.5,1,M,1,1,-0.99,-0.99,-1.012742718,-0.762742718,0,1,5,5,-1.324348686,-1.324348686
17,1,11,6,3.5,1,M,1,1,-0.99,-0.99,-1.012742718,-0.762742718,0,1,5.25,4.75,-1.074348686,-1.574348686
17,1,12,7,4.5,1,M,1,1,-0.99,-0.99,-1.012742718,-0.762742718,0,1,5.25,4.5,-1.074348686,-1.824348686
17,1,13,1,5.5,1,M,2,1,0.01,-0.99,-1.012742718,-0.762742718,0,1,5,4,-1.324348686,-2.324348686
17,1,14,2,6.5,1,M,3,1,1.01,-0.99,-1.012742718,-0.762742718,0,1,4.75,4,-1.574348686,-2.324348686
17,2,1,3,-6.5,-1,F,2,2,0.01,0.01,-0.762742718,-1.012742718,1,0,5.25,5.75,-1.074348686,-0.574348686
17,2,2,4,-5.5,-1,F,2,5,0.01,3.01,-0.762742718,-1.012742718,1,0, ,5.25, ,-1.074348686
17,2,3,5,-4.5,-1,F,4,2,2.01,0.01,-0.762742718,-1.012742718,1,0,5.75,6,-0.574348686,-0.324348686
17,2,4,6,-3.5,-1,F,2,4,0.01,2.01,-0.762742718,-1.012742718,1,0,6,5.5,-0.324348686,-0.824348686
17,2,5,7,-2.5,-1,F,3,1,1.01,-0.99,-0.762742718,-1.012742718,1,0,6,5.75,-0.324348686,-0.574348686
17,2,6,1,-1.5,-1,F,1,1,-0.99,-0.99,-0.762742718,-1.012742718,1,0,5,5.5,-1.324348686,-0.824348686
17,2,7,2,-0.5,-1,F,1,3,-0.99,1.01,-0.762742718,-1.012742718,1,0,6,5.5,-0.324348686,-0.824348686
17,2,8,3,0.5,-1,F,7,3,5.01,1.01,-0.762742718,-1.012742718,1,0,3.25,5,-3.074348686,-1.324348686
17,2,9,4,1.5,-1,F,1,4,-0.99,2.01,-0.762742718,-1.012742718,1,0,5,4.5,-1.324348686,-1.824348686
17,2,10,5,2.5,-1,F,1,1,-0.99,-0.99,-0.762742718,-1.012742718,1,0,5,5,-1.324348686,-1.324348686
17,2,11,6,3.5,-1,F,1,1,-0.99,-0.99,-0.762742718,-1.012742718,1,0,4.75,5.25,-1.574348686,-1.074348686
17,2,12,7,4.5,-1,F,1,1,-0.99,-0.99,-0.762742718,-1.012742718,1,0,4.5,5.25,-1.824348686,-1.074348686
17,2,13,1,5.5,-1,F,1,2,-0.99,0.01,-0.762742718,-1.012742718,1,0,4,5,-2.324348686,-1.324348686
17,2,14,2,6.5,-1,F,1,3,-0.99,1.01,-0.762742718,-1.012742718,1,0,4,4.75,-2.324348686,-1.574348686
19,1,1,3,-6.5,1,M,2,4,0.01,2.01,0.362257282,-0.012742718,0,1,6.25,7,-0.074348686,0.675651314
19,1,2,4,-5.5,1,M,1,4,-0.99,2.01,0.362257282,-0.012742718,0,1,6.75,6,0.425651314,-0.324348686
19,1,3,5,-4.5,1,M,2,5,0.01,3.01,0.362257282,-0.012742718,0,1,5.25,6,-1.074348686,-0.324348686
19,1,4,6,-3.5,1,M,1,2,-0.99,0.01,0.362257282,-0.012742718,0,1,6.25,7,-0.074348686,0.675651314
19,1,5,7,-2.5,1,M,1,1,-0.99,-0.99,0.362257282,-0.012742718,0,1,6.25,7,-0.074348686,0.675651314
19,1,6,1,-1.5,1,M,1,4,-0.99,2.01,0.362257282,-0.012742718,0,1,6,5.75,-0.324348686,-0.574348686
19,1,7,2,-0.5,1,M,2,3,0.01,1.01,0.362257282,-0.012742718,0,1,6,7,-0.324348686,0.675651314
19,1,8,3,0.5,1,M,2,2,0.01,0.01,0.362257282,-0.012742718,0,1,6.5,6.25,0.175651314,-0.074348686
19,1,9,4,1.5,1,M,1,1,-0.99,-0.99,0.362257282,-0.012742718,0,1,6.25,7,-0.074348686,0.675651314
19,1,10,5,2.5,1,M,1,3,-0.99,1.01,0.362257282,-0.012742718,0,1,5.5,6.5,-0.824348686,0.175651314
19,1,11,6,3.5,1,M,1,2,-0.99,0.01,0.362257282,-0.012742718,0,1,5.25,7,-1.074348686,0.675651314
19,1,12,7,4.5,1,M,1,1,-0.99,-0.99,0.362257282,-0.012742718,0,1,6,7,-0.324348686,0.675651314
19,1,13,1,5.5,1,M,1,3,-0.99,1.01,0.362257282,-0.012742718,0,1,5.5,7,-0.824348686,0.675651314
19,1,14,2,6.5,1,M,1,1,-0.99,-0.99,0.362257282,-0.012742718,0,1,5.75,7,-0.574348686,0.675651314
19,2,1,3,-6.5,-1,F,4,2,2.01,0.01,-0.012742718,0.362257282,1,0,7,6.25,0.675651314,-0.074348686
19,2,2,4,-5.5,-1,F,4,1,2.01,-0.99,-0.012742718,0.362257282,1,0,6,6.75,-0.324348686,0.425651314
19,2,3,5,-4.5,-1,F,5,2,3.01,0.01,-0.012742718,0.362257282,1,0,6,5.25,-0.324348686,-1.074348686
19,2,4,6,-3.5,-1,F,2,1,0.01,-0.99,-0.012742718,0.362257282,1,0,7,6.25,0.675651314,-0.074348686
19,2,5,7,-2.5,-1,F,1,1,-0.99,-0.99,-0.012742718,0.362257282,1,0,7,6.25,0.675651314,-0.074348686
19,2,6,1,-1.5,-1,F,4,1,2.01,-0.99,-0.012742718,0.362257282,1,0,5.75,6,-0.574348686,-0.324348686
19,2,7,2,-0.5,-1,F,3,2,1.01,0.01,-0.012742718,0.362257282,1,0,7,6,0.675651314,-0.324348686
19,2,8,3,0.5,-1,F,2,2,0.01,0.01,-0.012742718,0.362257282,1,0,6.25,6.5,-0.074348686,0.175651314
19,2,9,4,1.5,-1,F,1,1,-0.99,-0.99,-0.012742718,0.362257282,1,0,7,6.25,0.675651314,-0.074348686
19,2,10,5,2.5,-1,F,3,1,1.01,-0.99,-0.012742718,0.362257282,1,0,6.5,5.5,0.175651314,-0.824348686
19,2,11,6,3.5,-1,F,2,1,0.01,-0.99,-0.012742718,0.362257282,1,0,7,5.25,0.675651314,-1.074348686
19,2,12,7,4.5,-1,F,1,1,-0.99,-0.99,-0.012742718,0.362257282,1,0,7,6,0.675651314,-0.324348686
19,2,13,1,5.5,-1,F,3,1,1.01,-0.99,-0.012742718,0.362257282,1,0,7,5.5,0.675651314,-0.824348686
19,2,14,2,6.5,-1,F,1,1,-0.99,-0.99,-0.012742718,0.362257282,1,0,7,5.75,0.675651314,-0.574348686
20,1,1,3,-6.5,1,M,1,1,-0.99,-0.99,0.862257282,0.362257282,0,1,7,7,0.675651314,0.675651314
20,1,2,4,-5.5,1,M,1,1,-0.99,-0.99,0.862257282,0.362257282,0,1,7,7,0.675651314,0.675651314
20,1,3,5,-4.5,1,M,1,1,-0.99,-0.99,0.862257282,0.362257282,0,1,7,7,0.675651314,0.675651314
20,1,4,6,-3.5,1,M,1,1,-0.99,-0.99,0.862257282,0.362257282,0,1,7,5.5,0.675651314,-0.824348686
20,1,5,7,-2.5,1,M,2,1,0.01,-0.99,0.862257282,0.362257282,0,1,7,7,0.675651314,0.675651314
20,1,6,1,-1.5,1,M,1,1,-0.99,-0.99,0.862257282,0.362257282,0,1,7,7,0.675651314,0.675651314
20,1,7,2,-0.5,1,M,1,1,-0.99,-0.99,0.862257282,0.362257282,0,1,7,7,0.675651314,0.675651314
20,1,8,3,0.5,1,M,1,1,-0.99,-0.99,0.862257282,0.362257282,0,1,7,7,0.675651314,0.675651314
20,1,9,4,1.5,1,M,1,1,-0.99,-0.99,0.862257282,0.362257282,0,1,7,7,0.675651314,0.675651314
20,1,10,5,2.5,1,M,1,1,-0.99,-0.99,0.862257282,0.362257282,0,1,7,7,0.675651314,0.675651314
20,1,11,6,3.5,1,M,1,1,-0.99,-0.99,0.862257282,0.362257282,0,1,7,7,0.675651314,0.675651314
20,1,12,7,4.5,1,M,1,1,-0.99,-0.99,0.862257282,0.362257282,0,1,7,7,0.675651314,0.675651314
20,1,13,1,5.5,1,M,1,1,-0.99,-0.99,0.862257282,0.362257282,0,1,7,7,0.675651314,0.675651314
20,1,14,2,6.5,1,M,1,1,-0.99,-0.99,0.862257282,0.362257282,0,1,7,7,0.675651314,0.675651314
20,2,1,3,-6.5,-1,F,1,1,-0.99,-0.99,0.362257282,0.862257282,1,0,7,7,0.675651314,0.675651314
20,2,2,4,-5.5,-1,F,1,1,-0.99,-0.99,0.362257282,0.862257282,1,0,7,7,0.675651314,0.675651314
20,2,3,5,-4.5,-1,F,1,1,-0.99,-0.99,0.362257282,0.862257282,1,0,7,7,0.675651314,0.675651314
20,2,4,6,-3.5,-1,F,1,1,-0.99,-0.99,0.362257282,0.862257282,1,0,5.5,7,-0.824348686,0.675651314
20,2,5,7,-2.5,-1,F,1,2,-0.99,0.01,0.362257282,0.862257282,1,0,7,7,0.675651314,0.675651314
20,2,6,1,-1.5,-1,F,1,1,-0.99,-0.99,0.362257282,0.862257282,1,0,7,7,0.675651314,0.675651314
20,2,7,2,-0.5,-1,F,1,1,-0.99,-0.99,0.362257282,0.862257282,1,0,7,7,0.675651314,0.675651314
20,2,8,3,0.5,-1,F,1,1,-0.99,-0.99,0.362257282,0.862257282,1,0,7,7,0.675651314,0.675651314
20,2,9,4,1.5,-1,F,1,1,-0.99,-0.99,0.362257282,0.862257282,1,0,7,7,0.675651314,0.675651314
20,2,10,5,2.5,-1,F,1,1,-0.99,-0.99,0.362257282,0.862257282,1,0,7,7,0.675651314,0.675651314
20,2,11,6,3.5,-1,F,1,1,-0.99,-0.99,0.362257282,0.862257282,1,0,7,7,0.675651314,0.675651314
20,2,12,7,4.5,-1,F,1,1,-0.99,-0.99,0.362257282,0.862257282,1,0,7,7,0.675651314,0.675651314
20,2,13,1,5.5,-1,F,1,1,-0.99,-0.99,0.362257282,0.862257282,1,0,7,7,0.675651314,0.675651314
20,2,14,2,6.5,-1,F,1,1,-0.99,-0.99,0.362257282,0.862257282,1,0,7,7,0.675651314,0.675651314
21,1,1,3,-6.5,1,M,5,5,3.01,3.01,0.487257282,0.112257282,0,1,2.5,4.75,-3.824348686,-1.574348686
21,1,2,4,-5.5,1,M,5,4,3.01,2.01,0.487257282,0.112257282,0,1,5.5,6.5,-0.824348686,0.175651314
21,1,3,5,-4.5,1,M,1,2,-0.99,0.01,0.487257282,0.112257282,0,1,6,6.25,-0.324348686,-0.074348686
21,1,4,6,-3.5,1,M,2,2,0.01,0.01,0.487257282,0.112257282,0,1,5,6.25,-1.324348686,-0.074348686
21,1,5,7,-2.5,1,M,2,2,0.01,0.01,0.487257282,0.112257282,0,1,6,7,-0.324348686,0.675651314
21,1,6,1,-1.5,1,M,3,2,1.01,0.01,0.487257282,0.112257282,0,1,4.25,6.25,-2.074348686,-0.074348686
21,1,7,2,-0.5,1,M,3,2,1.01,0.01,0.487257282,0.112257282,0,1,4.75,7,-1.574348686,0.675651314
21,1,8,3,0.5,1,M,3,4,1.01,2.01,0.487257282,0.112257282,0,1,5,6.25,-1.324348686,-0.074348686
21,1,9,4,1.5,1,M,3,3,1.01,1.01,0.487257282,0.112257282,0,1,4.75,6.25,-1.574348686,-0.074348686
21,1,10,5,2.5,1,M,1,1,-0.99,-0.99,0.487257282,0.112257282,0,1,5.5,6.5,-0.824348686,0.175651314
21,1,11,6,3.5,1,M,1,1,-0.99,-0.99,0.487257282,0.112257282,0,1,4,5.5,-2.324348686,-0.824348686
21,1,12,7,4.5,1,M,3,2,1.01,0.01,0.487257282,0.112257282,0,1,4.5,6.75,-1.824348686,0.425651314
21,1,13,1,5.5,1,M,3,2,1.01,0.01,0.487257282,0.112257282,0,1,6.333333333,7,0.008984648,0.675651314
21,1,14,2,6.5,1,M,2,2,0.01,0.01,0.487257282,0.112257282,0,1,5.5,7,-0.824348686,0.675651314
21,2,1,3,-6.5,-1,F,5,5,3.01,3.01,0.112257282,0.487257282,1,0,4.75,2.5,-1.574348686,-3.824348686
21,2,2,4,-5.5,-1,F,4,5,2.01,3.01,0.112257282,0.487257282,1,0,6.5,5.5,0.175651314,-0.824348686
21,2,3,5,-4.5,-1,F,2,1,0.01,-0.99,0.112257282,0.487257282,1,0,6.25,6,-0.074348686,-0.324348686
21,2,4,6,-3.5,-1,F,2,2,0.01,0.01,0.112257282,0.487257282,1,0,6.25,5,-0.074348686,-1.324348686
21,2,5,7,-2.5,-1,F,2,2,0.01,0.01,0.112257282,0.487257282,1,0,7,6,0.675651314,-0.324348686
21,2,6,1,-1.5,-1,F,2,3,0.01,1.01,0.112257282,0.487257282,1,0,6.25,4.25,-0.074348686,-2.074348686
21,2,7,2,-0.5,-1,F,2,3,0.01,1.01,0.112257282,0.487257282,1,0,7,4.75,0.675651314,-1.574348686
21,2,8,3,0.5,-1,F,4,3,2.01,1.01,0.112257282,0.487257282,1,0,6.25,5,-0.074348686,-1.324348686
21,2,9,4,1.5,-1,F,3,3,1.01,1.01,0.112257282,0.487257282,1,0,6.25,4.75,-0.074348686,-1.574348686
21,2,10,5,2.5,-1,F,1,1,-0.99,-0.99,0.112257282,0.487257282,1,0,6.5,5.5,0.175651314,-0.824348686
21,2,11,6,3.5,-1,F,1,1,-0.99,-0.99,0.112257282,0.487257282,1,0,5.5,4,-0.824348686,-2.324348686
21,2,12,7,4.5,-1,F,2,3,0.01,1.01,0.112257282,0.487257282,1,0,6.75,4.5,0.425651314,-1.824348686
21,2,13,1,5.5,-1,F,2,3,0.01,1.01,0.112257282,0.487257282,1,0,7,6.333333333,0.675651314,0.008984648
21,2,14,2,6.5,-1,F,2,2,0.01,0.01,0.112257282,0.487257282,1,0,7,5.5,0.675651314,-0.824348686
22,1,1,3,-6.5,1,M,2,2,0.01,0.01,-0.762742718,0.112257282,0,1,6.25,7,-0.074348686,0.675651314
22,1,2,4,-5.5,1,M,2,2,0.01,0.01,-0.762742718,0.112257282,0,1,6,6,-0.324348686,-0.324348686
22,1,3,5,-4.5,1,M,6,3,4.01,1.01,-0.762742718,0.112257282,0,1,5.5,6,-0.824348686,-0.324348686
